is_sarcastic,headline,article_link,pos_tags,syntax_tree,ratio_func_words,ratio_unique_pos,length,pos_repetitions,ratio_noun,ratio_verb,ratio_adj,ratio_adv,ratio_pron,ratio_propn,syntactic_depth,branching_factor,reversed_probability,average_surprisingness
0,massive corporate restructuring signals new industry trends,https://chatgpt.com/,"[{'text': 'massive', 'pos': 'ADJ', 'dep': 'amod', 'head': 'signals'}, {'text': 'corporate', 'pos': 'ADJ', 'dep': 'amod', 'head': 'restructuring'}, {'text': 'restructuring', 'pos': 'NOUN', 'dep': 'compound', 'head': 'signals'}, {'text': 'signals', 'pos': 'NOUN', 'dep': 'ROOT', 'head': 'signals'}, {'text': 'new', 'pos': 'ADJ', 'dep': 'amod', 'head': 'trends'}, {'text': 'industry', 'pos': 'NOUN', 'dep': 'compound', 'head': 'trends'}, {'text': 'trends', 'pos': 'NOUN', 'dep': 'dobj', 'head': 'signals'}]","[{'text': 'massive', 'dep': 'amod', 'children': []}, {'text': 'corporate', 'dep': 'amod', 'children': []}, {'text': 'restructuring', 'dep': 'compound', 'children': ['corporate']}, {'text': 'signals', 'dep': 'ROOT', 'children': ['massive', 'restructuring', 'trends']}, {'text': 'new', 'dep': 'amod', 'children': []}, {'text': 'industry', 'dep': 'compound', 'children': []}, {'text': 'trends', 'dep': 'dobj', 'children': ['new', 'industry']}]",0.0,0.2857142857142857,7,1,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,3,2.0,0.9648564010858536,0.9933110098280243
0,nation holds first election using blockchain technology,https://chatgpt.com/,"[{'text': 'nation', 'pos': 'NOUN', 'dep': 'nsubj', 'head': 'holds'}, {'text': 'holds', 'pos': 'VERB', 'dep': 'ROOT', 'head': 'holds'}, {'text': 'first', 'pos': 'ADJ', 'dep': 'amod', 'head': 'election'}, {'text': 'election', 'pos': 'NOUN', 'dep': 'dobj', 'head': 'holds'}, {'text': 'using', 'pos': 'VERB', 'dep': 'acl', 'head': 'election'}, {'text': 'blockchain', 'pos': 'ADJ', 'dep': 'amod', 'head': 'technology'}, {'text': 'technology', 'pos': 'NOUN', 'dep': 'dobj', 'head': 'using'}]","[{'text': 'nation', 'dep': 'nsubj', 'children': []}, {'text': 'holds', 'dep': 'ROOT', 'children': ['nation', 'election']}, {'text': 'first', 'dep': 'amod', 'children': []}, {'text': 'election', 'dep': 'dobj', 'children': ['first', 'using']}, {'text': 'using', 'dep': 'acl', 'children': ['technology']}, {'text': 'blockchain', 'dep': 'amod', 'children': []}, {'text': 'technology', 'dep': 'dobj', 'children': ['blockchain']}]",0.0,0.42857142857142855,7,0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,5,1.5,0.7628223299980164,0.9593479802479123
1,tech billionaire announces new invention: it’s just a fancier button,https://chatgpt.com/,"[{'text': 'tech', 'pos': 'NOUN', 'dep': 'compound', 'head': 'billionaire'}, {'text': 'billionaire', 'pos': 'NOUN', 'dep': 'nsubj', 'head': 'announces'}, {'text': 'announces', 'pos': 'VERB', 'dep': 'ccomp', 'head': '’s'}, {'text': 'new', 'pos': 'ADJ', 'dep': 'amod', 'head': 'invention'}, {'text': 'invention', 'pos': 'NOUN', 'dep': 'dobj', 'head': 'announces'}, {'text': ':', 'pos': 'PUNCT', 'dep': 'punct', 'head': '’s'}, {'text': 'it', 'pos': 'PRON', 'dep': 'nsubj', 'head': '’s'}, {'text': '’s', 'pos': 'VERB', 'dep': 'ROOT', 'head': '’s'}, {'text': 'just', 'pos': 'ADV', 'dep': 'advmod', 'head': 'button'}, {'text': 'a', 'pos': 'DET', 'dep': 'det', 'head': 'button'}, {'text': 'fancier', 'pos': 'ADJ', 'dep': 'amod', 'head': 'button'}, {'text': 'button', 'pos': 'NOUN', 'dep': 'attr', 'head': '’s'}]","[{'text': 'tech', 'dep': 'compound', 'children': []}, {'text': 'billionaire', 'dep': 'nsubj', 'children': ['tech']}, {'text': 'announces', 'dep': 'ccomp', 'children': ['billionaire', 'invention']}, {'text': 'new', 'dep': 'amod', 'children': []}, {'text': 'invention', 'dep': 'dobj', 'children': ['new']}, {'text': ':', 'dep': 'punct', 'children': []}, {'text': 'it', 'dep': 'nsubj', 'children': []}, {'text': '’s', 'dep': 'ROOT', 'children': ['announces', ':', 'it', 'button']}, {'text': 'just', 'dep': 'advmod', 'children': []}, {'text': 'a', 'dep': 'det', 'children': []}, {'text': 'fancier', 'dep': 'amod', 'children': []}, {'text': 'button', 'dep': 'attr', 'children': ['just', 'a', 'fancier']}]",0.16666666666666666,0.5833333333333334,12,1,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,4,2.2,0.5144253075122833,0.9138825867370538
0,futuristic fabrics change color based on weather,https://chatgpt.com/,"[{'text': 'futuristic', 'pos': 'ADJ', 'dep': 'amod', 'head': 'fabrics'}, {'text': 'fabrics', 'pos': 'NOUN', 'dep': 'nsubj', 'head': 'change'}, {'text': 'change', 'pos': 'NOUN', 'dep': 'compound', 'head': 'color'}, {'text': 'color', 'pos': 'NOUN', 'dep': 'ROOT', 'head': 'color'}, {'text': 'based', 'pos': 'VERB', 'dep': 'acl', 'head': 'color'}, {'text': 'on', 'pos': 'ADP', 'dep': 'prep', 'head': 'based'}, {'text': 'weather', 'pos': 'NOUN', 'dep': 'pobj', 'head': 'on'}]","[{'text': 'futuristic', 'dep': 'amod', 'children': []}, {'text': 'fabrics', 'dep': 'nsubj', 'children': ['futuristic']}, {'text': 'change', 'dep': 'compound', 'children': ['fabrics']}, {'text': 'color', 'dep': 'ROOT', 'children': ['change', 'based']}, {'text': 'based', 'dep': 'acl', 'children': ['on']}, {'text': 'on', 'dep': 'prep', 'children': ['weather']}, {'text': 'weather', 'dep': 'pobj', 'children': []}]",0.14285714285714285,0.5714285714285714,7,1,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,4,1.2,0.04789251089096069,0.8696263963465753
0,local library hosts world’s largest book fair,https://chatgpt.com/,"[{'text': 'local', 'pos': 'ADJ', 'dep': 'amod', 'head': 'hosts'}, {'text': 'library', 'pos': 'NOUN', 'dep': 'compound', 'head': 'hosts'}, {'text': 'hosts', 'pos': 'NOUN', 'dep': 'ROOT', 'head': 'hosts'}, {'text': 'world', 'pos': 'NOUN', 'dep': 'poss', 'head': 'book'}, {'text': '’s', 'pos': 'PART', 'dep': 'case', 'head': 'world'}, {'text': 'largest', 'pos': 'ADJ', 'dep': 'amod', 'head': 'book'}, {'text': 'book', 'pos': 'NOUN', 'dep': 'dobj', 'head': 'hosts'}, {'text': 'fair', 'pos': 'ADJ', 'dep': 'appos', 'head': 'hosts'}]","[{'text': 'local', 'dep': 'amod', 'children': []}, {'text': 'library', 'dep': 'compound', 'children': []}, {'text': 'hosts', 'dep': 'ROOT', 'children': ['local', 'library', 'book', 'fair']}, {'text': 'world', 'dep': 'poss', 'children': ['’s']}, {'text': '’s', 'dep': 'case', 'children': []}, {'text': 'largest', 'dep': 'amod', 'children': []}, {'text': 'book', 'dep': 'dobj', 'children': ['world', 'largest']}, {'text': 'fair', 'dep': 'appos', 'children': []}]",0.125,0.375,8,1,0.5,0.0,0.375,0.0,0.0,0.0,4,2.3333333333333335,0.9850554866716266,0.9966973844404442
0,world’s longest hiking trail opens in south america,https://chatgpt.com/,"[{'text': 'world', 'pos': 'NOUN', 'dep': 'poss', 'head': 'trail'}, {'text': '’s', 'pos': 'PART', 'dep': 'case', 'head': 'world'}, {'text': 'longest', 'pos': 'ADJ', 'dep': 'amod', 'head': 'trail'}, {'text': 'hiking', 'pos': 'NOUN', 'dep': 'compound', 'head': 'trail'}, {'text': 'trail', 'pos': 'NOUN', 'dep': 'nsubj', 'head': 'opens'}, {'text': 'opens', 'pos': 'VERB', 'dep': 'ROOT', 'head': 'opens'}, {'text': 'in', 'pos': 'ADP', 'dep': 'prep', 'head': 'opens'}, {'text': 'south', 'pos': 'PROPN', 'dep': 'compound', 'head': 'america'}, {'text': 'america', 'pos': 'PROPN', 'dep': 'pobj', 'head': 'in'}]","[{'text': 'world', 'dep': 'poss', 'children': ['’s']}, {'text': '’s', 'dep': 'case', 'children': []}, {'text': 'longest', 'dep': 'amod', 'children': []}, {'text': 'hiking', 'dep': 'compound', 'children': []}, {'text': 'trail', 'dep': 'nsubj', 'children': ['world', 'longest', 'hiking']}, {'text': 'opens', 'dep': 'ROOT', 'children': ['trail', 'in']}, {'text': 'in', 'dep': 'prep', 'children': ['america']}, {'text': 'south', 'dep': 'compound', 'children': []}, {'text': 'america', 'dep': 'pobj', 'children': ['south']}]",0.2222222222222222,0.6666666666666666,9,1,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.0,0.2222222222222222,4,1.6,0.1592821478843689,0.8949669511960316
1,"man buys expensive yoga mat, uses it exclusively as dog bed",https://chatgpt.com/,"[{'text': 'man', 'pos': 'NOUN', 'dep': 'nsubj', 'head': 'buys'}, {'text': 'buys', 'pos': 'VERB', 'dep': 'ROOT', 'head': 'buys'}, {'text': 'expensive', 'pos': 'ADJ', 'dep': 'amod', 'head': 'mat'}, {'text': 'yoga', 'pos': 'NOUN', 'dep': 'compound', 'head': 'mat'}, {'text': 'mat', 'pos': 'NOUN', 'dep': 'dobj', 'head': 'buys'}, {'text': ',', 'pos': 'PUNCT', 'dep': 'punct', 'head': 'buys'}, {'text': 'uses', 'pos': 'VERB', 'dep': 'conj', 'head': 'buys'}, {'text': 'it', 'pos': 'PRON', 'dep': 'dobj', 'head': 'uses'}, {'text': 'exclusively', 'pos': 'ADV', 'dep': 'advmod', 'head': 'uses'}, {'text': 'as', 'pos': 'ADP', 'dep': 'prep', 'head': 'uses'}, {'text': 'dog', 'pos': 'NOUN', 'dep': 'compound', 'head': 'bed'}, {'text': 'bed', 'pos': 'NOUN', 'dep': 'pobj', 'head': 'as'}]","[{'text': 'man', 'dep': 'nsubj', 'children': []}, {'text': 'buys', 'dep': 'ROOT', 'children': ['man', 'mat', ',', 'uses']}, {'text': 'expensive', 'dep': 'amod', 'children': []}, {'text': 'yoga', 'dep': 'compound', 'children': []}, {'text': 'mat', 'dep': 'dobj', 'children': ['expensive', 'yoga']}, {'text': ',', 'dep': 'punct', 'children': []}, {'text': 'uses', 'dep': 'conj', 'children': ['it', 'exclusively', 'as']}, {'text': 'it', 'dep': 'dobj', 'children': []}, {'text': 'exclusively', 'dep': 'advmod', 'children': []}, {'text': 'as', 'dep': 'prep', 'children': ['bed']}, {'text': 'dog', 'dep': 'compound', 'children': []}, {'text': 'bed', 'dep': 'pobj', 'children': ['dog']}]",0.16666666666666666,0.5833333333333334,12,1,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,5,2.2,0.6725033223628998,0.9432087595106912
0,airlines cut prices amid fierce competition,https://chatgpt.com/,"[{'text': 'airlines', 'pos': 'NOUN', 'dep': 'nsubj', 'head': 'cut'}, {'text': 'cut', 'pos': 'VERB', 'dep': 'ROOT', 'head': 'cut'}, {'text': 'prices', 'pos': 'NOUN', 'dep': 'dobj', 'head': 'cut'}, {'text': 'amid', 'pos': 'ADP', 'dep': 'prep', 'head': 'cut'}, {'text': 'fierce', 'pos': 'ADJ', 'dep': 'amod', 'head': 'competition'}, {'text': 'competition', 'pos': 'NOUN', 'dep': 'pobj', 'head': 'amid'}]","[{'text': 'airlines', 'dep': 'nsubj', 'children': []}, {'text': 'cut', 'dep': 'ROOT', 'children': ['airlines', 'prices', 'amid']}, {'text': 'prices', 'dep': 'dobj', 'children': []}, {'text': 'amid', 'dep': 'prep', 'children': ['competition']}, {'text': 'fierce', 'dep': 'amod', 'children': []}, {'text': 'competition', 'dep': 'pobj', 'children': ['fierce']}]",0.16666666666666666,0.6666666666666666,6,0,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,4,1.6666666666666667,0.49553167819976807,0.9153033694613745
1,"weather app predicts rain, sky immediately clears to prove it wrong",https://chatgpt.com/,"[{'text': 'weather', 'pos': 'PROPN', 'dep': 'compound', 'head': 'app'}, {'text': 'app', 'pos': 'PROPN', 'dep': 'nsubj', 'head': 'predicts'}, {'text': 'predicts', 'pos': 'VERB', 'dep': 'ccomp', 'head': 'clears'}, {'text': 'rain', 'pos': 'NOUN', 'dep': 'dobj', 'head': 'predicts'}, {'text': ',', 'pos': 'PUNCT', 'dep': 'punct', 'head': 'clears'}, {'text': 'sky', 'pos': 'NOUN', 'dep': 'nsubj', 'head': 'clears'}, {'text': 'immediately', 'pos': 'ADV', 'dep': 'advmod', 'head': 'clears'}, {'text': 'clears', 'pos': 'VERB', 'dep': 'ROOT', 'head': 'clears'}, {'text': 'to', 'pos': 'PART', 'dep': 'aux', 'head': 'prove'}, {'text': 'prove', 'pos': 'VERB', 'dep': 'xcomp', 'head': 'clears'}, {'text': 'it', 'pos': 'PRON', 'dep': 'dobj', 'head': 'prove'}, {'text': 'wrong', 'pos': 'ADJ', 'dep': 'oprd', 'head': 'prove'}]","[{'text': 'weather', 'dep': 'compound', 'children': []}, {'text': 'app', 'dep': 'nsubj', 'children': ['weather']}, {'text': 'predicts', 'dep': 'ccomp', 'children': ['app', 'rain']}, {'text': 'rain', 'dep': 'dobj', 'children': []}, {'text': ',', 'dep': 'punct', 'children': []}, {'text': 'sky', 'dep': 'nsubj', 'children': []}, {'text': 'immediately', 'dep': 'advmod', 'children': []}, {'text': 'clears', 'dep': 'ROOT', 'children': ['predicts', ',', 'sky', 'immediately', 'prove']}, {'text': 'to', 'dep': 'aux', 'children': []}, {'text': 'prove', 'dep': 'xcomp', 'children': ['to', 'it', 'wrong']}, {'text': 'it', 'dep': 'dobj', 'children': []}, {'text': 'wrong', 'dep': 'oprd', 'children': []}]",0.16666666666666666,0.6666666666666666,12,1,0.16666666666666666,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,4,2.75,0.9091493338346481,0.9815110720516962
1,"musician says they’re ‘just like us,’ tours in private jet",https://chatgpt.com/,"[{'text': 'musician', 'pos': 'NOUN', 'dep': 'nsubj', 'head': 'says'}, {'text': 'says', 'pos': 'VERB', 'dep': 'ROOT', 'head': 'says'}, {'text': 'they', 'pos': 'PRON', 'dep': 'nsubj', 'head': '’re'}, {'text': '’re', 'pos': 'VERB', 'dep': 'ccomp', 'head': 'says'}, {'text': '‘', 'pos': 'PUNCT', 'dep': 'punct', 'head': '’re'}, {'text': 'just', 'pos': 'ADV', 'dep': 'advmod', 'head': 'like'}, {'text': 'like', 'pos': 'ADP', 'dep': 'prep', 'head': '’re'}, {'text': 'us', 'pos': 'PRON', 'dep': 'pobj', 'head': 'like'}, {'text': ',', 'pos': 'PUNCT', 'dep': 'punct', 'head': 'tours'}, {'text': '’', 'pos': 'PUNCT', 'dep': 'punct', 'head': 'tours'}, {'text': 'tours', 'pos': 'NOUN', 'dep': 'ccomp', 'head': 'says'}, {'text': 'in', 'pos': 'ADP', 'dep': 'prep', 'head': 'tours'}, {'text': 'private', 'pos': 'ADJ', 'dep': 'amod', 'head': 'jet'}, {'text': 'jet', 'pos': 'NOUN', 'dep': 'pobj', 'head': 'in'}]","[{'text': 'musician', 'dep': 'nsubj', 'children': []}, {'text': 'says', 'dep': 'ROOT', 'children': ['musician', '’re', 'tours']}, {'text': 'they', 'dep': 'nsubj', 'children': []}, {'text': '’re', 'dep': 'ccomp', 'children': ['they', '‘', 'like']}, {'text': '‘', 'dep': 'punct', 'children': []}, {'text': 'just', 'dep': 'advmod', 'children': []}, {'text': 'like', 'dep': 'prep', 'children': ['just', 'us']}, {'text': 'us', 'dep': 'pobj', 'children': []}, {'text': ',', 'dep': 'punct', 'children': []}, {'text': '’', 'dep': 'punct', 'children': []}, {'text': 'tours', 'dep': 'ccomp', 'children': [',', '’', 'in']}, {'text': 'in', 'dep': 'prep', 'children': ['jet']}, {'text': 'private', 'dep': 'amod', 'children': []}, {'text': 'jet', 'dep': 'pobj', 'children': ['private']}]",0.35714285714285715,0.5,14,1,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,5,2.1666666666666665,0.243114173412323,0.9352411780606111
1,"dog sleeps 22 hours a day, still exhausted",https://chatgpt.com/,"[{'text': 'dog', 'pos': 'NOUN', 'dep': 'nsubj', 'head': 'sleeps'}, {'text': 'sleeps', 'pos': 'VERB', 'dep': 'ROOT', 'head': 'sleeps'}, {'text': '22', 'pos': 'NUM', 'dep': 'nummod', 'head': 'hours'}, {'text': 'hours', 'pos': 'NOUN', 'dep': 'dobj', 'head': 'sleeps'}, {'text': 'a', 'pos': 'DET', 'dep': 'det', 'head': 'day'}, {'text': 'day', 'pos': 'NOUN', 'dep': 'npadvmod', 'head': 'hours'}, {'text': ',', 'pos': 'PUNCT', 'dep': 'punct', 'head': 'sleeps'}, {'text': 'still', 'pos': 'ADV', 'dep': 'advmod', 'head': 'exhausted'}, {'text': 'exhausted', 'pos': 'VERB', 'dep': 'advcl', 'head': 'sleeps'}]","[{'text': 'dog', 'dep': 'nsubj', 'children': []}, {'text': 'sleeps', 'dep': 'ROOT', 'children': ['dog', 'hours', ',', 'exhausted']}, {'text': '22', 'dep': 'nummod', 'children': []}, {'text': 'hours', 'dep': 'dobj', 'children': ['22', 'day']}, {'text': 'a', 'dep': 'det', 'children': []}, {'text': 'day', 'dep': 'npadvmod', 'children': ['a']}, {'text': ',', 'dep': 'punct', 'children': []}, {'text': 'still', 'dep': 'advmod', 'children': []}, {'text': 'exhausted', 'dep': 'advcl', 'children': ['still']}]",0.2222222222222222,0.6666666666666666,9,0,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,4,2.0,0.1283193826675415,0.7570424016594188
0,sustainable luxury: is it possible?,https://chatgpt.com/,"[{'text': 'sustainable', 'pos': 'ADJ', 'dep': 'amod', 'head': 'luxury'}, {'text': 'luxury', 'pos': 'NOUN', 'dep': 'nsubj', 'head': 'is'}, {'text': ':', 'pos': 'PUNCT', 'dep': 'punct', 'head': 'luxury'}, {'text': 'is', 'pos': 'AUX', 'dep': 'ROOT', 'head': 'is'}, {'text': 'it', 'pos': 'PRON', 'dep': 'nsubj', 'head': 'is'}, {'text': 'possible', 'pos': 'ADJ', 'dep': 'acomp', 'head': 'is'}, {'text': '?', 'pos': 'PUNCT', 'dep': 'punct', 'head': 'is'}]","[{'text': 'sustainable', 'dep': 'amod', 'children': []}, {'text': 'luxury', 'dep': 'nsubj', 'children': ['sustainable', ':']}, {'text': ':', 'dep': 'punct', 'children': []}, {'text': 'is', 'dep': 'ROOT', 'children': ['luxury', 'it', 'possible', '?']}, {'text': 'it', 'dep': 'nsubj', 'children': []}, {'text': 'possible', 'dep': 'acomp', 'children': []}, {'text': '?', 'dep': 'punct', 'children': []}]",0.42857142857142855,0.7142857142857143,7,0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,3,3.0,0.7245461642742157,0.9398362942495494
1,breaking: economic experts suggest saving money; rent prices laugh in response,https://chatgpt.com/,"[{'text': 'breaking', 'pos': 'VERB', 'dep': 'advcl', 'head': 'laugh'}, {'text': ':', 'pos': 'PUNCT', 'dep': 'punct', 'head': 'breaking'}, {'text': 'economic', 'pos': 'ADJ', 'dep': 'amod', 'head': 'experts'}, {'text': 'experts', 'pos': 'NOUN', 'dep': 'nsubj', 'head': 'saving'}, {'text': 'suggest', 'pos': 'AUX', 'dep': 'aux', 'head': 'saving'}, {'text': 'saving', 'pos': 'VERB', 'dep': 'ccomp', 'head': 'laugh'}, {'text': 'money', 'pos': 'NOUN', 'dep': 'dobj', 'head': 'saving'}, {'text': ';', 'pos': 'PUNCT', 'dep': 'punct', 'head': 'laugh'}, {'text': 'rent', 'pos': 'NOUN', 'dep': 'compound', 'head': 'prices'}, {'text': 'prices', 'pos': 'NOUN', 'dep': 'nsubj', 'head': 'laugh'}, {'text': 'laugh', 'pos': 'VERB', 'dep': 'ROOT', 'head': 'laugh'}, {'text': 'in', 'pos': 'ADP', 'dep': 'prep', 'head': 'laugh'}, {'text': 'response', 'pos': 'NOUN', 'dep': 'pobj', 'head': 'in'}]","[{'text': 'breaking', 'dep': 'advcl', 'children': [':']}, {'text': ':', 'dep': 'punct', 'children': []}, {'text': 'economic', 'dep': 'amod', 'children': []}, {'text': 'experts', 'dep': 'nsubj', 'children': ['economic']}, {'text': 'suggest', 'dep': 'aux', 'children': []}, {'text': 'saving', 'dep': 'ccomp', 'children': ['experts', 'suggest', 'money']}, {'text': 'money', 'dep': 'dobj', 'children': []}, {'text': ';', 'dep': 'punct', 'children': []}, {'text': 'rent', 'dep': 'compound', 'children': []}, {'text': 'prices', 'dep': 'nsubj', 'children': ['rent']}, {'text': 'laugh', 'dep': 'ROOT', 'children': ['breaking', 'saving', ';', 'prices', 'in']}, {'text': 'in', 'dep': 'prep', 'children': ['response']}, {'text': 'response', 'dep': 'pobj', 'children': []}]",0.3076923076923077,0.46153846153846156,13,1,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,4,2.0,0.8907875642180443,0.9844302348237193
1,"couple declares 'no gifts this year,' immediately buys each other gifts",https://chatgpt.com/,"[{'text': 'couple', 'pos': 'NOUN', 'dep': 'nsubj', 'head': 'declares'}, {'text': 'declares', 'pos': 'VERB', 'dep': 'ROOT', 'head': 'declares'}, {'text': ""'"", 'pos': 'PUNCT', 'dep': 'punct', 'head': 'declares'}, {'text': 'no', 'pos': 'DET', 'dep': 'det', 'head': 'gifts'}, {'text': 'gifts', 'pos': 'NOUN', 'dep': 'dobj', 'head': 'declares'}, {'text': 'this', 'pos': 'DET', 'dep': 'det', 'head': 'year'}, {'text': 'year', 'pos': 'NOUN', 'dep': 'npadvmod', 'head': 'gifts'}, {'text': ',', 'pos': 'PUNCT', 'dep': 'punct', 'head': 'declares'}, {'text': ""'"", 'pos': 'PUNCT', 'dep': 'punct', 'head': 'declares'}, {'text': 'immediately', 'pos': 'ADV', 'dep': 'advmod', 'head': 'buys'}, {'text': 'buys', 'pos': 'VERB', 'dep': 'xcomp', 'head': 'declares'}, {'text': 'each', 'pos': 'DET', 'dep': 'det', 'head': 'gifts'}, {'text': 'other', 'pos': 'ADJ', 'dep': 'amod', 'head': 'gifts'}, {'text': 'gifts', 'pos': 'NOUN', 'dep': 'dobj', 'head': 'buys'}]","[{'text': 'couple', 'dep': 'nsubj', 'children': []}, {'text': 'declares', 'dep': 'ROOT', 'children': ['couple', ""'"", 'gifts', ',', ""'"", 'buys']}, {'text': ""'"", 'dep': 'punct', 'children': []}, {'text': 'no', 'dep': 'det', 'children': []}, {'text': 'gifts', 'dep': 'dobj', 'children': ['no', 'year']}, {'text': 'this', 'dep': 'det', 'children': []}, {'text': 'year', 'dep': 'npadvmod', 'children': ['this']}, {'text': ',', 'dep': 'punct', 'children': []}, {'text': ""'"", 'dep': 'punct', 'children': []}, {'text': 'immediately', 'dep': 'advmod', 'children': []}, {'text': 'buys', 'dep': 'xcomp', 'children': ['immediately', 'gifts']}, {'text': 'each', 'dep': 'det', 'children': []}, {'text': 'other', 'dep': 'amod', 'children': []}, {'text': 'gifts', 'dep': 'dobj', 'children': ['each', 'other']}]",0.42857142857142855,0.42857142857142855,14,1,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0,4,2.6,0.6239744126796722,0.9458527915865412
0,the ice is melting faster than predicted—can it be stopped?,https://chatgpt.com/,"[{'text': 'the', 'pos': 'DET', 'dep': 'det', 'head': 'ice'}, {'text': 'ice', 'pos': 'NOUN', 'dep': 'nsubj', 'head': 'melting'}, {'text': 'is', 'pos': 'AUX', 'dep': 'aux', 'head': 'melting'}, {'text': 'melting', 'pos': 'VERB', 'dep': 'ccomp', 'head': 'stopped'}, {'text': 'faster', 'pos': 'ADV', 'dep': 'advmod', 'head': 'melting'}, {'text': 'than', 'pos': 'SCONJ', 'dep': 'mark', 'head': 'predicted'}, {'text': 'predicted', 'pos': 'VERB', 'dep': 'advcl', 'head': 'melting'}, {'text': '—', 'pos': 'PUNCT', 'dep': 'punct', 'head': 'stopped'}, {'text': 'can', 'pos': 'AUX', 'dep': 'aux', 'head': 'stopped'}, {'text': 'it', 'pos': 'PRON', 'dep': 'nsubjpass', 'head': 'stopped'}, {'text': 'be', 'pos': 'AUX', 'dep': 'auxpass', 'head': 'stopped'}, {'text': 'stopped', 'pos': 'VERB', 'dep': 'ROOT', 'head': 'stopped'}, {'text': '?', 'pos': 'PUNCT', 'dep': 'punct', 'head': 'stopped'}]","[{'text': 'the', 'dep': 'det', 'children': []}, {'text': 'ice', 'dep': 'nsubj', 'children': ['the']}, {'text': 'is', 'dep': 'aux', 'children': []}, {'text': 'melting', 'dep': 'ccomp', 'children': ['ice', 'is', 'faster', 'predicted']}, {'text': 'faster', 'dep': 'advmod', 'children': []}, {'text': 'than', 'dep': 'mark', 'children': []}, {'text': 'predicted', 'dep': 'advcl', 'children': ['than']}, {'text': '—', 'dep': 'punct', 'children': []}, {'text': 'can', 'dep': 'aux', 'children': []}, {'text': 'it', 'dep': 'nsubjpass', 'children': []}, {'text': 'be', 'dep': 'auxpass', 'children': []}, {'text': 'stopped', 'dep': 'ROOT', 'children': ['melting', '—', 'can', 'it', 'be', '?']}, {'text': '?', 'dep': 'punct', 'children': []}]",0.5384615384615384,0.6153846153846154,13,0,0.07692307692307693,0.23076923076923078,0.0,0.07692307692307693,0.07692307692307693,0.0,4,3.0,0.34757351875305176,0.855032500847301
1,"robot vacuum cleans perfectly, cat immediately undoes its work",https://chatgpt.com/,"[{'text': 'robot', 'pos': 'PROPN', 'dep': 'compound', 'head': 'vacuum'}, {'text': 'vacuum', 'pos': 'PROPN', 'dep': 'nsubj', 'head': 'cleans'}, {'text': 'cleans', 'pos': 'VERB', 'dep': 'ccomp', 'head': 'undoes'}, {'text': 'perfectly', 'pos': 'ADV', 'dep': 'advmod', 'head': 'cleans'}, {'text': ',', 'pos': 'PUNCT', 'dep': 'punct', 'head': 'undoes'}, {'text': 'cat', 'pos': 'PROPN', 'dep': 'nsubj', 'head': 'undoes'}, {'text': 'immediately', 'pos': 'ADV', 'dep': 'advmod', 'head': 'undoes'}, {'text': 'undoes', 'pos': 'VERB', 'dep': 'ROOT', 'head': 'undoes'}, {'text': 'its', 'pos': 'PRON', 'dep': 'poss', 'head': 'work'}, {'text': 'work', 'pos': 'NOUN', 'dep': 'dobj', 'head': 'undoes'}]","[{'text': 'robot', 'dep': 'compound', 'children': []}, {'text': 'vacuum', 'dep': 'nsubj', 'children': ['robot']}, {'text': 'cleans', 'dep': 'ccomp', 'children': ['vacuum', 'perfectly']}, {'text': 'perfectly', 'dep': 'advmod', 'children': []}, {'text': ',', 'dep': 'punct', 'children': []}, {'text': 'cat', 'dep': 'nsubj', 'children': []}, {'text': 'immediately', 'dep': 'advmod', 'children': []}, {'text': 'undoes', 'dep': 'ROOT', 'children': ['cleans', ',', 'cat', 'immediately', 'work']}, {'text': 'its', 'dep': 'poss', 'children': []}, {'text': 'work', 'dep': 'dobj', 'children': ['its']}]",0.1,0.6,10,1,0.1,0.2,0.0,0.2,0.1,0.3,4,2.25,0.7106649875640869,0.9589279694545522
